node,degree,betweenness,eigenvector
sonographer,0.0007042253521126761,0.0,0.005846821742446997
sorafenib,0.0014084507042253522,0.00016710515597351123,0.0050768398734698916
sox10,0.0007042253521126761,0.0,0.0018241351006737208
sox9,0.0007042253521126761,0.0,0.012245444712183593
sox9 gene mutation,0.0007042253521126761,0.0,0.012245444712183593
speech therapist,0.0014084507042253522,2.4602638856829698e-05,0.013209499490115616
spinal cord ependymoma,0.0007042253521126761,0.0,0.0014415577743686829
splenectomy,0.002112676056338028,0.0034831364297175553,0.01551287680265017
splenic marginal zone lymphoma,0.0007042253521126761,0.0,0.004601343525591117
spontaneous abortion,0.0007042253521126761,0.0,0.0019916969571111857
spop,0.0014084507042253522,0.00010603414506117533,0.012812147461078189
sporadic retinoblastoma,0.0007042253521126761,0.0,0.0014518382664043294
spred1,0.0007042253521126761,0.0,0.004414104271321332
squamous cell carcinoma,0.008450704225352112,0.007981097961904451,0.0803653881584167
stage a,0.0007042253521126761,0.0,0.005043166033592283
stage b,0.0007042253521126761,0.0,0.005043166033592283
stage c,0.0007042253521126761,0.0,0.005043166033592283
stage m3,0.0007042253521126761,0.0,0.005043166033592283
stage r1,0.0007042253521126761,0.0,0.005043166033592283
stage r2,0.0007042253521126761,0.0,0.005043166033592283
staphylococcus aureus infection,0.0007042253521126761,0.0,0.00020798693842478944
stat3,0.0007042253521126761,0.0,0.0031567754785954577
stem cell therapy,0.0007042253521126761,0.0,0.001952332516282529
stem cell transplant source,0.0014084507042253522,2.154151485200456e-05,0.005169073287822442
stereotactic body radiation therapy,0.0007042253521126761,0.0,0.012149754176402055
stk11,0.0007042253521126761,0.0,0.006003492246884667
stomach cancer,0.02112676056338028,0.014815519986280135,0.06448224551161837
subependymal giant cell astrocytoma,0.0007042253521126761,0.0,0.004306440339333303
subependymoma,0.0007042253521126761,0.0,0.004306440339333303
subglottis cancer,0.0014084507042253522,2.4602638856829698e-05,0.013209499490115616
sufu,0.0007042253521126761,0.0,0.004477318735288398
sunitinib,0.0014084507042253522,0.00011470093037778696,0.005864156157468889
supportive care,0.0028169014084507044,0.0027562702054473058,0.007003455478123909
supraglottis cancer,0.0014084507042253522,2.4602638856829698e-05,0.013209499490115616
supratentorial ependymoma,0.0007042253521126761,0.0,0.0014415577743686829
surgery,0.02535211267605634,0.07180118769131842,0.14867719896031262
surgical pathology,0.0007042253521126761,0.0,0.0047976442305136665
surveillance,0.0007042253521126761,0.0,0.002033563126804768
sv40,0.0007042253521126761,0.0,0.012149754176402055
synovial sarcoma,0.0007042253521126761,0.0,0.004284024782712346
systemic chemotherapy,0.0014084507042253522,9.146965964990177e-05,0.005030339570083175
systemic therapy,0.0014084507042253522,0.0002570095367313322,0.012040540030449258
t-cell adult acute lymphocytic leukemia,0.0007042253521126761,0.0,0.004414104271321332
t-cell large granular lymphocyte leukemia,0.0007042253521126761,0.0,0.004414104271321332
t-cell prolymphocytic leukemia,0.0007042253521126761,0.0,0.004414104271321332
talimogene laherparepvec,0.0007042253521126761,0.0,0.004918263154213256
tall stature,0.002112676056338028,6.397206066485548e-05,0.01787639873307657
targeted therapy,0.021830985915492956,0.05384685918179204,0.1632375401178195
tbr1,0.0007042253521126761,0.0,0.004477318735288398
tcf7l2,0.0007042253521126761,0.0,0.012245444712183593
tcf7l2 gene mutation,0.0007042253521126761,0.0,0.012245444712183593
temozolomide,0.0007042253521126761,0.0,0.001952332516282529
tepotinib,0.0007042253521126761,0.0,0.012149754176402055
teratoma,0.0007042253521126761,0.0,0.002033563126804768
tert,0.0028169014084507044,0.0010418444862767046,0.01731995335881865
testicular cancer,0.014788732394366197,0.02191986332864588,0.033575065550875235
testicular choriocarcinoma,0.0007042253521126761,0.0,0.0019916969571111857
tgfbr2,0.0007042253521126761,0.0,0.012245444712183593
th,0.0007042253521126761,0.0,0.0018241351006737208
thalidomide,0.002112676056338028,0.001172751417380558,0.003433007275754034
thecoma,0.0014084507042253522,7.723520552093338e-05,0.01963017413404526
thermography,0.0007042253521126761,0.0,0.005846821742446997
thermotherapy,0.0007042253521126761,0.0,0.0014518382664043294
thoracentesis,0.0007042253521126761,0.0,0.0031372798191763966
thoracoscopy,0.0007042253521126761,0.0,0.003173481033370877
thoracotomy,0.0007042253521126761,0.0,0.003173481033370877
thorotrast exposure,0.002112676056338028,8.708477458026167e-05,0.016064027948417416
"thymic adenocarcinoma, not otherwise specified",0.0007042253521126761,0.0,0.006986812176821799
thymic neuroendocrine tumor,0.0007042253521126761,0.0,0.001362944215965583
thymic squamous cell carcinoma,0.0007042253521126761,0.0,0.004085100401426962
thymoma,0.0035211267605633804,0.00421422982614365,0.022779379222638774
thymus cancer,0.005633802816901409,0.004565417027880847,0.05646154754190503
thyroid cancer,0.014084507042253521,0.01770236365750902,0.06744467673473997
thyroid gland carcinoma,0.0007042253521126761,0.0,0.006986812176821799
thyroid gland noninvasive follicular neoplasm with papillary-like nuclear features,0.0007042253521126761,0.0,0.004085100401426962
thyroid gland paraganglioma,0.0007042253521126761,0.0,0.0010689287474138136
thyroid lymphoma,0.0007042253521126761,0.0,0.004085100401426962
thyroid sarcoma,0.0007042253521126761,0.0,0.004085100401426962
thyroiditis,0.0007042253521126761,0.0,0.004085100401426962
timeless,0.0007042253521126761,0.0,0.004918263154213256
tissue sample,0.0007042253521126761,0.0,0.0027587070791363255
tmem127,0.0007042253521126761,0.0,0.0010689287474138136
tmprss2,0.0007042253521126761,0.0,0.004029800772880292
tnm staging system,0.0035211267605633804,0.001279480190926118,0.035716489640238436
tobacco use,0.004929577464788733,0.0008017559011893737,0.03331698047600814
tongue cancer,0.0007042253521126761,0.0,0.004704644658611858
tonsillectomy,0.0007042253521126761,0.0,0.0
tonsillitis,0.004929577464788733,2.084387934371557e-05,0.0
topotecan,0.0007042253521126761,0.0,0.012149754176402055
total laryngectomy,0.0007042253521126761,0.0,0.009823913016296308
tp53,0.02464788732394366,0.0889522969606736,0.169374271216982
tp53 gene mutation,0.0028169014084507044,0.0013918796719038734,0.023071995686235528
tp63,0.0007042253521126761,0.0,0.0070901819971170964
tracheoesophageal puncture,0.0007042253521126761,0.0,0.009823913016296308
tradition,0.002112676056338028,4.1190769077740325e-05,0.008582324354998271
traf7,0.0007042253521126761,0.0,0.0014971104069314814
trametinib,0.0007042253521126761,0.0,0.012149754176402055
transabdominal ultrasound,0.0007042253521126761,0.0,0.0037890497289211522
transarterial chemoembolization,0.0014084507042253522,4.8315445266555845e-05,0.01186992614585277
transarterial radioembolization,0.0014084507042253522,4.8315445266555845e-05,0.01186992614585277
transition,0.0007042253521126761,0.0,0.0014971104069314814
transitional cell carcinoma,0.0028169014084507044,0.0003410839267589145,0.03032030165827552
transoral laser microsurgery,0.0007042253521126761,0.0,0.009823913016296308
transoral robotic surgery,0.0007042253521126761,0.0,0.009823913016296308
transurethral resection of bladder tumor,0.0007042253521126761,0.0,0.0070901819971170964
transvaginal ultrasound,0.0007042253521126761,0.0,0.008782346688197896
tricyclic antidepressant,0.0007042253521126761,0.0,0.012149754176402055
trilateral retinoblastoma,0.0014084507042253522,0.0005405087783921878,0.005758278605737632
triple-negative breast cancer finding,0.0014084507042253522,1.7349531417087052e-05,0.010204923610777098
trisomy 18,0.0014084507042253522,0.0,0.0063233301523315764
trisomy 21,0.0007042253521126761,0.0,0.000604069726822213
tsc1,0.002112676056338028,0.000641266327156183,0.011635021334241746
tsc2,0.0014084507042253522,0.0002103492370569066,0.00454483933712465
tspan31,0.0007042253521126761,0.0,0.0011537865110546053
tube thoracostomy,0.0007042253521126761,0.0,0.0031372798191763966
tuberculosis,0.0007042253521126761,0.0,0.012149754176402055
tubular adenocarcinoma,0.0014084507042253522,1.0016306683690117e-05,0.008424340475787757
turcot syndrome,0.0007042253521126761,0.0,0.004477318735288398
type 2 diabetes mellitus,0.0028169014084507044,0.00015915162779414732,0.0226114487771798
type i endometrial adenocarcinoma,0.0007042253521126761,0.0,0.008782346688197896
type ii endometrial adenocarcinoma,0.0007042253521126761,0.0,0.008782346688197896
tyrosine kinase inhibitor,0.0014084507042253522,0.00030319991462152466,0.00326153674538617
tyrosinemia,0.0007042253521126761,0.0,0.0057192604255093624
ugt1a6,0.0007042253521126761,0.0,0.0070901819971170964
ulcerative colitis,0.0014084507042253522,5.258266392458312e-06,0.00940047854199253
ultrasonogram,0.0007042253521126761,0.0,0.007060408375130959
ultrasound,0.0028169014084507044,0.0014297893414338667,0.01660854652443232
ultraviolet radiation,0.0007042253521126761,0.0,0.004194101802564647
undifferentiated carcinoma,0.0014084507042253522,0.0001790738322731858,0.014785838935082563
undifferentiated carcinoma with osteoclast-like giant cells,0.0007042253521126761,0.0,0.006003492246884667
undifferentiated pleomorphic sarcoma,0.0007042253521126761,0.0,0.004284024782712346
unicentric castleman disease,0.0007042253521126761,0.0,1.7003053937308477e-05
unilateral retinoblastoma,0.0007042253521126761,0.0,0.0014518382664043294
unit of exposure to ionizing radiation,0.002112676056338028,0.0016879957818933828,0.01608881298632591
unknown,0.002112676056338028,0.00010337503675510679,0.011682320661239634
urethral cancer,0.007746478873239437,0.007564160575328568,0.03265344990735558
urethral stricture,0.0007042253521126761,0.0,0.0019778114225599422
urinalysis,0.0007042253521126761,0.0,0.004872416685425959
urine cytology,0.0007042253521126761,0.0,0.0070901819971170964
urothelial carcinoma,0.0007042253521126761,0.0,0.0070901819971170964
uterine angiosarcoma,0.002112676056338028,4.0735296668358046e-06,0.010998529885375115
uterine cancer,0.009154929577464789,0.0025005277534444715,0.07323043475723455
uterine sarcoma,0.011267605633802818,0.0048012106993104535,0.07165246027965909
uterus leiomyosarcoma,0.0007042253521126761,0.0,0.004600443041881456
uveal melanoma,0.0007042253521126761,0.0,0.004918263154213256
vaccine therapy,0.0007042253521126761,0.0,0.005846821742446997
vagal paraganglioma,0.0007042253521126761,0.0,0.0010689287474138136
vaginal adenocarcinoma,0.0007042253521126761,0.0,0.004063346785757824
vaginal cancer,0.008450704225352112,0.005831741973188289,0.06708552775091212
vaginal melanoma,0.002112676056338028,7.567791878763641e-05,0.0093136372931476
vandetanib,0.0007042253521126761,0.0,0.004085100401426962
vaping,0.0007042253521126761,0.0,0.012149754176402055
vascular endothelial growth factor receptor,0.0007042253521126761,0.0,0.004194101802564647
vasopressor,0.0007042253521126761,0.0,0.0018241351006737208
vegfa,0.0007042253521126761,0.0,0.0052316705651459265
ventricular dysfunction,0.0007042253521126761,0.0,0.007060408375130959
verrucous carcinoma,0.0007042253521126761,0.0,0.004985943346401995
vestibular schwannomatosis,0.0007042253521126761,0.0,0.0014415577743686829
vhl,0.002112676056338028,0.0,0.004256008064053117
video-assisted thoracic surgery,0.0007042253521126761,0.0,0.012149754176402055
villoglandular endometrial endometrioid adenocarcinoma,0.0007042253521126761,0.0,0.008782346688197896
vincristine,0.002112676056338028,0.00046922265950173343,0.007421390723613856
vinorelbine,0.0007042253521126761,0.0,0.012149754176402055
viral infection,0.0007042253521126761,0.0,0.0
vismodegib,0.0007042253521126761,0.0,0.003578501303678846
vitamin d deficiency,0.0007042253521126761,0.0,0.012245444712183593
von hippel-lindau disease,0.0007042253521126761,0.0,0.006003492246884667
von willebrand factor human,0.0007042253521126761,0.0,0.004194101802564647
vulvar cancer,0.018309859154929577,0.01861311939701867,0.0823180626909369
vulvar intraepithelial neoplasia,0.0007042253521126761,0.0,0.004985943346401995
vulvar lichen sclerosus,0.0007042253521126761,0.0,0.004985943346401995
warthin tumor,0.0007042253521126761,0.0,0.006986812176821799
whipple procedure,0.0007042253521126761,0.0,0.006150665720343407
wide local excision,0.0014084507042253522,0.00013674528347893127,0.0055601304138011304
wilms tumor,0.013380281690140845,0.01767429597717282,0.045546022306763065
wilson disease,0.0007042253521126761,0.0,0.0057192604255093624
wipi1,0.0007042253521126761,0.0,0.004918263154213256
wnt2,0.0007042253521126761,0.0,0.0027587070791363255
wood dust exposure,0.0007042253521126761,0.0,0.009823913016296308
wt1,0.002112676056338028,0.0003878509944318355,0.017035160285099733
wt1 gene mutation,0.0007042253521126761,0.0,0.0027587070791363255
wwtr1,0.0007042253521126761,0.0,0.0009917394720429292
x-ray,0.004225352112676056,0.001181555643989112,0.014038109909760928
xeroderma pigmentosum,0.0007042253521126761,0.0,0.004918263154213256
xrcc1,0.0007042253521126761,0.0,0.0070901819971170964
xrcc3,0.0007042253521126761,0.0,0.0070901819971170964
yap1,0.0014084507042253522,0.00013626598958735206,0.002433297246411612
yoga,0.0007042253521126761,0.0,0.0031567754785954577
yolk sac tumor,0.0007042253521126761,0.0,0.002033563126804768
zfta,0.0007042253521126761,0.0,0.0014415577743686829
znrf3,0.0007042253521126761,0.0,0.001666283248571813
